Formula,identifier,MG?
B8Fe80P12,AM,TRUE
B10Fe80P10,AM,TRUE
B12Fe80P8,AM,TRUE
B14Fe80P6,AM,TRUE
B16Fe80P4,AM,TRUE
B18Fe80P2,AM,TRUE
B20Fe80P0,AM,TRUE
B18Fe80Pd2,AM,TRUE
B19Fe81Pd0,AM,TRUE
B17Fe80Si3,AM,TRUE
B20Fe80Si0,AM,TRUE
B12Fe78Si10,AM,TRUE
B9Fe77.5Si13.5,AM,TRUE
B12Fe72Si16,AM,TRUE
B12Fe75Si13,AM,TRUE
B12Fe77Si11,AM,TRUE
B12Fe80Si8,AM,TRUE
B15Fe72.5Si12.5,AM,TRUE
B15Fe75Si10,AM,TRUE
B15Fe77.5Si7.5,AM,TRUE
B15Fe81Si4,AM,TRUE
B15Fe83Si2,AM,TRUE
B16Fe82Si2,AM,TRUE
B18Fe72Si10,AM,TRUE
B18Fe78Si4,AM,TRUE
B18Fe80Si2,AM,TRUE
B18Fe82Si0,AM,TRUE
B20Fe78Si2,AM,TRUE
B21Fe70Si9,AM,TRUE
B21Fe72Si7,AM,TRUE
B21Fe75Si4,AM,TRUE
B22Fe71Si7,AM,TRUE
B24Fe69Si7,AM,TRUE
B9Fe80Si11,AC,FALSE
B12Fe84Si4,AC,FALSE
B13Fe85Si2,AC,FALSE
B24Fe73Si3,AC,FALSE
B6Fe83Si11,CR,FALSE
B9Fe83Si8,CR,FALSE
B22Fe76Si2,CR,FALSE
B24Fe74Si2,CR,FALSE
B12Fe78Si10,AM,TRUE
B5Fe80Si15,AM,TRUE
B7.5Fe77.5Si15,AM,TRUE
B7.5Fe80Si12.5,AM,TRUE
B10Fe72.5Si17.5,AM,TRUE
B10Fe75Si15,AM,TRUE
B10Fe77.5Si12.5,AM,TRUE
B10Fe80Si10,AM,TRUE
B12.5Fe70Si17.5,AM,TRUE
B12.5Fe72.5Si15,AM,TRUE
B12.5Fe75Si12.5,AM,TRUE
B12.5Fe77.5Si10,AM,TRUE
B12.5Fe80Si7.5,AM,TRUE
B12.5Fe82.5Si5,AM,TRUE
B15Fe67.5Si17.5,AM,TRUE
B15Fe70Si15,AM,TRUE
B15Fe72.5Si12.5,AM,TRUE
B15Fe75Si10,AM,TRUE
B15Fe77.5Si7.5,AM,TRUE
B15Fe80Si5,AM,TRUE
B17.5Fe67.5Si15,AM,TRUE
B17.5Fe70Si12.5,AM,TRUE
B17.5Fe72.5Si10,AM,TRUE
B17.5Fe75Si7.5,AM,TRUE
B17.5Fe77.5Si5,AM,TRUE
B20Fe65Si15,AM,TRUE
B20Fe67.5Si12.5,AM,TRUE
B20Fe70Si10,AM,TRUE
B20Fe72.5Si7.5,AM,TRUE
B20Fe75Si5,AM,TRUE
B20Fe77.5Si2.5,AM,TRUE
B20Fe80Si0,AM,TRUE
B22.5Fe67.5Si10,AM,TRUE
B22.5Fe70Si7.5,AM,TRUE
B22.5Fe72.5Si5,AM,TRUE
B22.5Fe77.5Si0,AM,TRUE
B81.5Fe12.5Si6,AC,FALSE
B7.5Fe74.5Si18,CR,FALSE
B7.5Fe82.5Si10,CR,FALSE
B10Fe83.5Si6.5,CR,FALSE
B12Fe78Si10,AM,TRUE
B5Fe80Si15,AM,TRUE
B7.5Fe77.5Si15,AM,TRUE
B7.5Fe80Si12.5,AM,TRUE
B10Fe72.5Si17.5,AM,TRUE
B10Fe75Si15,AM,TRUE
B10Fe77.5Si12.5,AM,TRUE
B10Fe80Si10,AM,TRUE
B12.5Fe70Si17.5,AM,TRUE
B12.5Fe72.5Si15,AM,TRUE
B12.5Fe75Si12.5,AM,TRUE
B12.5Fe77.5Si10,AM,TRUE
B12.5Fe80Si7.5,AM,TRUE
B12.5Fe82.5Si5,AM,TRUE
B15Fe67.5Si17.5,AM,TRUE
B15Fe70Si15,AM,TRUE
B15Fe72.5Si12.5,AM,TRUE
B15Fe75Si10,AM,TRUE
B15Fe77.5Si7.5,AM,TRUE
B15Fe80Si5,AM,TRUE
B17.5Fe67.5Si15,AM,TRUE
B17.5Fe70Si12.5,AM,TRUE
B17.5Fe72.5Si10,AM,TRUE
B17.5Fe75Si7.5,AM,TRUE
B17.5Fe77.5Si5,AM,TRUE
B20Fe65Si15,AM,TRUE
B20Fe67.5Si12.5,AM,TRUE
B20Fe70Si10,AM,TRUE
B20Fe70Si10,AM,TRUE
B20Fe72.5Si7.5,AM,TRUE
B20Fe75Si5,AM,TRUE
B20Fe77.5Si2.5,AM,TRUE
B20Fe80Si0,AM,TRUE
B22.5Fe67.5Si10,AM,TRUE
B22.5Fe70Si7.5,AM,TRUE
B22.5Fe72.5Si5,AM,TRUE
B22.5Fe77.5Si0,AM,TRUE
B6Fe81.5Si12.5,AC,FALSE
B7.5Fe75Si17.5,CR,FALSE
B7.5Fe82.5Si10,CR,FALSE
B10Fe83Si7,CR,FALSE
B10Fe75Si15,AM,TRUE
B13Fe75Si12,AM,TRUE
B14.5Fe81.5Si4,AM,TRUE
B14Fe83Si3,AM,TRUE
B12Fe80Si8,AM,TRUE
B14Fe78Si8,AM,TRUE
B17Fe79.5Si3.5,AM,TRUE
B19Fe81Si0,AM,TRUE
B5Fe80Si15,AM,TRUE
B7.5Fe75Si17.5,AM,TRUE
B7.5Fe80Si12.5,AM,TRUE
B10Fe70Si20,AM,TRUE
B10Fe75Si15,AM,TRUE
B10Fe80Si10,AM,TRUE
B12Fe70Si18,AM,TRUE
B12Fe75Si13,AM,TRUE
B12Fe80Si8,AM,TRUE
B15Fe70Si15,AM,TRUE
B15Fe72Si13,AM,TRUE
B15Fe75Si10,AM,TRUE
B15Fe78Si7,AM,TRUE
B15Fe80Si5,AM,TRUE
B15Fe82Si3,AM,TRUE
B15Fe85Si0,AM,TRUE
B17Fe70Si13,AM,TRUE
B17Fe80Si3,AM,TRUE
B17Fe83Si0,AM,TRUE
B17.5Fe80Si2.5,AM,TRUE
B20Fe70Si10,AM,TRUE
B20Fe75Si5,AM,TRUE
B20Fe80Si0,AM,TRUE
B22Fe75Si3,AM,TRUE
B22Fe78Si0,AM,TRUE
B22.5Fe70Si7.5,AM,TRUE
B25Fe75Si0,AM,TRUE
B10Fe75Si15,AM,TRUE
B10Fe80Si10,AM,TRUE
B12Fe78Si10,AM,TRUE
B12Fe80Si8,AM,TRUE
B12.2Fe74.8Si13,AM,TRUE
B12.5Fe75Si12.5,AM,TRUE
B12.5Fe77.5Si10,AM,TRUE
B12.5Fe78.5Si9,AM,TRUE
B14.5Fe78Si7.5,AM,TRUE
B15Fe72.5Si12.5,AM,TRUE
B15Fe74.5Si10.5,AM,TRUE
B15Fe75.3Si9.7,AM,TRUE
B15Fe77.5Si7.5,AM,TRUE
B15Fe80Si5,AM,TRUE
B16Fe74Si10,AM,TRUE
B17.5Fe72.5Si10,AM,TRUE
B17.5Fe73Si9.5,AM,TRUE
B17.5Fe75Si7.5,AM,TRUE
B17.8Fe74.9Si7.3,AM,TRUE
B20Fe67Si13,AM,TRUE
B20Fe70Si10,AM,TRUE
B14Fe79Si7,AM,TRUE
B12Fe82Si6,AM,TRUE
B12Fe83Si5,AM,TRUE
B12Fe84Si4,AM,TRUE
B13Fe82Si5,AM,TRUE
B13Fe83Si4,AM,TRUE
B13Fe84Si3,AM,TRUE
B14Fe82Si4,AM,TRUE
B14Fe83Si3,AM,TRUE
B14Fe84Si2,AM,TRUE
B15Fe82Si3,AM,TRUE
B15Fe83Si2,AM,TRUE
B15Fe84Si1,AM,TRUE
B16Fe82Si2,AM,TRUE
B16Fe83Si1,AM,TRUE
B17Fe82Si1,AM,TRUE
B17Fe83Si0,AM,TRUE
B18Fe82Si0,AM,TRUE
B15Fe77.5Si7.5,AM,TRUE
B7Fe78Si15,AM,TRUE
B10Fe75Si15,AM,TRUE
B16.5Fe82Sn1.5,AM,TRUE
B19Fe81Sn0,AM,TRUE
B10Fe83Ta7,AM,TRUE
B14Fe86Ta0,AM,TRUE
B10Fe20Ti70,AM,TRUE
B16Fe80.64Ti3.36,AM,TRUE
B16Fe83.2Ti0.8,AM,TRUE
B16Fe84Ti0,AM,TRUE
B20Fe75Ti5,AM,TRUE
B20Fe76Ti4,AM,TRUE
B19Fe81Ti0,AM,TRUE
B20Fe75Ti5,AM,TRUE
B19Fe81Ti0,AM,TRUE
B20Fe76Ti4,AM,TRUE
B10Fe83Ti7,AM,TRUE
B11Fe82Ti7,AM,TRUE
B14Fe86Ti0,AM,TRUE
B20Fe75V5,AM,TRUE
B20Fe78V2,AM,TRUE
B12Fe78V10,AM,TRUE
B12Fe83V5,AM,TRUE
B14Fe71V15,AM,TRUE
B14Fe76V10,AM,TRUE
B14Fe81V5,AM,TRUE
B16Fe69V15,AM,TRUE
B16Fe74V10,AM,TRUE
B16Fe79V5,AM,TRUE
B10Fe80V10,AC,FALSE
B10Fe85V5,AC,FALSE
B4Fe86V10,CR,FALSE
B4Fe91V5,CR,FALSE
B6Fe84V10,CR,FALSE
B6Fe89V5,CR,FALSE
B8Fe82V10,CR,FALSE
B8Fe87V5,CR,FALSE
B10Fe75V15,CR,FALSE
B12Fe73V15,CR,FALSE
B19Fe81V0,AM,TRUE
B20Fe75V5,AM,TRUE
B19Fe81V0,AM,TRUE
B21Fe75V4,AM,TRUE
B14Fe79V7,AM,TRUE
B14Fe86V0,AM,TRUE
B9Fe6W85,AM,TRUE
B9Fe91W0,AM,TRUE
B17Fe80.5W2.5,AM,TRUE
B25Fe5W70,AM,TRUE
B25Fe75W0,AM,TRUE
B20Fe72W8,AM,TRUE
B20Fe73.5W6.5,AM,TRUE
B20Fe76W4,AM,TRUE
B20Fe77.5W2.5,AM,TRUE
B20Fe79W1,AM,TRUE
B12Fe81W7,AM,TRUE
B14Fe79W7,AM,TRUE
B14Fe86W0,AM,TRUE
B0Fe88Zr12,AM,TRUE
B0Fe89Zr11,AM,TRUE
B0Fe90Zr10,AM,TRUE
B0Fe91Zr9,AM,TRUE
B2Fe85Zr13,AM,TRUE
B2Fe88Zr10,AM,TRUE
B3Fe85Zr12,AM,TRUE
B4Fe86Zr10,AM,TRUE
B4Fe88Zr8,AM,TRUE
B5Fe80Zr15,AM,TRUE
B5Fe83Zr12,AM,TRUE
B5Fe85Zr10,AM,TRUE
B7Fe85Zr8,AM,TRUE
B8Fe80Zr12,AM,TRUE
B8Fe82Zr10,AM,TRUE
B8Fe85Zr7,AM,TRUE
B9Fe86Zr5,AM,TRUE
B10Fe75Zr15,AM,TRUE
B10Fe78Zr12,AM,TRUE
B10Fe80Zr10,AM,TRUE
B10Fe82Zr8,AM,TRUE
B10Fe85Zr5,AM,TRUE
B10Fe87Zr3,AM,TRUE
B12Fe78Zr10,AM,TRUE
B12Fe80Zr8,AM,TRUE
B12Fe88Zr0,AM,TRUE
B13Fe72Zr15,AM,TRUE
B13Fe75Zr12,AM,TRUE
B13Fe82Zr5,AM,TRUE
B14Fe78Zr8,AM,TRUE
B14Fe80Zr6,AM,TRUE
B15Fe75Zr10,AM,TRUE
B15Fe78Zr7,AM,TRUE
B15Fe80Zr5,AM,TRUE
B15Fe82Zr3,AM,TRUE
B15Fe83Zr2,AM,TRUE
B16Fe78Zr6,AM,TRUE
B16Fe80Zr4,AM,TRUE
B17Fe75Zr8,AM,TRUE
B17Fe78Zr5,AM,TRUE
B17Fe80Zr3,AM,TRUE
B18Fe80Zr2,AM,TRUE
B19Fe78Zr3,AM,TRUE
B20Fe70Zr10,AM,TRUE
B20Fe72Zr8,AM,TRUE
B20Fe75Zr5,AM,TRUE
B20Fe75Zr5,AM,TRUE
B20Fe80Zr0,AM,TRUE
B22Fe68Zr10,AM,TRUE
B22Fe70Zr8,AM,TRUE
B22Fe73Zr5,AM,TRUE
B22Fe75Zr3,AM,TRUE
B22Fe78Zr0,AM,TRUE
B25Fe70Zr5,AM,TRUE
B3Fe82Zr15,AC,FALSE
B7Fe88Zr5,AC,FALSE
B10Fe88Zr2,AC,FALSE
B0Fe87Zr13,CR,FALSE
B0Fe92Zr8,CR,FALSE
B5Fe90Zr5,CR,FALSE
B8Fe90Zr2,CR,FALSE
B0Fe90Zr10,AM,TRUE
B0Fe92Zr8,AM,TRUE
B1Fe90Zr9,AM,TRUE
B1Fe92Zr7,AM,TRUE
B1.5Fe92Zr6.5,AM,TRUE
B2Fe90Zr8,AM,TRUE
B2.5Fe92Zr5.5,AM,TRUE
B3Fe90Zr7,AM,TRUE
B3.5Fe92Zr4.5,AM,TRUE
B4Fe90Zr6,AM,TRUE
B0Fe24Zr76,AM,TRUE
B0Fe30Zr70,AM,TRUE
B4Fe23Zr73,AM,TRUE
B6Fe22.6Zr71.4,AM,TRUE
B8Fe22Zr70,AM,TRUE
B12Fe21Zr67,AM,TRUE
B17Fe20Zr63,AM,TRUE
B20Fe19Zr61,AM,TRUE
B25Fe18Zr57,AM,TRUE
B30Fe16.8Zr53.2,AM,TRUE
B0Fe88Zr12,AM,TRUE
B0Fe89Zr11,AM,TRUE
B0Fe90Zr10,AM,TRUE
B0Fe91Zr9,AM,TRUE
B2Fe85Zr13,AM,TRUE
B2Fe88Zr10,AM,TRUE
B3Fe85Zr12,AM,TRUE
B4Fe86Zr10,AM,TRUE
B4Fe88Zr8,AM,TRUE
B5Fe83Zr12,AM,TRUE
B5Fe85Zr10,AM,TRUE
B6Fe84Zr10,AM,TRUE
B7Fe85Zr8,AM,TRUE
B8Fe80Zr12,AM,TRUE
B8Fe82Zr10,AM,TRUE
B8Fe85Zr7,AM,TRUE
B9Fe86Zr5,AM,TRUE
B10Fe78Zr12,AM,TRUE
B10Fe80Zr10,AM,TRUE
B10Fe82Zr8,AM,TRUE
B10Fe85Zr5,AM,TRUE
B10Fe87Zr3,AM,TRUE
B11Fe84Zr5,AM,TRUE
B12Fe78Zr10,AM,TRUE
B12Fe80Zr8,AM,TRUE
B12Fe88Zr0,AM,TRUE
B13Fe72Zr15,AM,TRUE
B13Fe75Zr12,AM,TRUE
B13Fe82Zr5,AM,TRUE
B14Fe78Zr8,AM,TRUE
B14Fe80Zr6,AM,TRUE
B15Fe75Zr10,AM,TRUE
B15Fe78Zr7,AM,TRUE
B15Fe79Zr6,AM,TRUE
B15Fe80Zr5,AM,TRUE
B15Fe82Zr3,AM,TRUE
B15Fe83Zr2,AM,TRUE
B16Fe78Zr6,AM,TRUE
B16Fe80Zr4,AM,TRUE
B17Fe75Zr8,AM,TRUE
B17Fe78Zr5,AM,TRUE
B17Fe80Zr3,AM,TRUE
B18Fe80Zr2,AM,TRUE
B19Fe78Zr3,AM,TRUE
B20Fe70Zr10,AM,TRUE
B20Fe72Zr8,AM,TRUE
B20Fe75Zr5,AM,TRUE
B20Fe80Zr0,AM,TRUE
B22Fe68Zr10,AM,TRUE
B22Fe70Zr8,AM,TRUE
B22Fe73Zr5,AM,TRUE
B22Fe75Zr3,AM,TRUE
B22Fe78Zr0,AM,TRUE
B25Fe70Zr5,AM,TRUE
B7Fe88Zr5,AC,FALSE
B10Fe88Zr2,AC,FALSE
B0Fe87Zr13,CR,FALSE
B0Fe92Zr8,CR,FALSE
B5Fe90Zr5,CR,FALSE
B8Fe90Zr2,CR,FALSE
B3Fe90Zr7,AM,TRUE
B2Fe91Zr7,AM,TRUE
B4Fe89Zr7,AM,TRUE
B6Fe87Zr7,AM,TRUE
B8Fe85Zr7,AM,TRUE
B3Fe90Zr7,AM,TRUE
B0Fe92Zr8,AM,TRUE
B2Fe91Zr7,AM,TRUE
B2Fe91Zr7,AM,TRUE
B4Fe89Zr7,AM,TRUE
B6Fe87Zr7,AM,TRUE
B12Fe81Zr7,AM,TRUE
B14Fe86Zr0,AM,TRUE
B16Fe77Zr7,AM,TRUE
B17Mo12.5Ni70.5,AM,TRUE
B17Mo14.5Ni68.5,AM,TRUE
B17Mo16.5Ni66.5,AM,TRUE
B10Mo80P10,AM,TRUE
B20Mo24Rh56,AM,TRUE
B10Mo70Si20,AM,TRUE
B7.5Mo70Si22.5,AM,TRUE
B10Mo70Si20,AM,TRUE
B10Mo75Si15,AM,TRUE
B12Mo71Si17,AM,TRUE
B12Mo78Si10,AM,TRUE
B15Mo70Si15,AM,TRUE
B15Mo75Si10,AM,TRUE
B17Mo73Si10,AM,TRUE
B17Mo75Si8,AM,TRUE
B17.5Mo70Si12.5,AM,TRUE
B20Mo67.5Si12.5,AM,TRUE
B20Mo70Si10,AM,TRUE
B20Mo72.5Si7.5,AM,TRUE
B20Mo75Si5,AM,TRUE
B22Mo68Si10,AM,TRUE
B22Mo70Si8,AM,TRUE
B25Mo65Si10,AM,TRUE
B20Mo65Si15,AC,FALSE
B5Mo70Si25,CR,FALSE
B5Mo75Si20,CR,FALSE
B5Mo80Si15,CR,FALSE
B5Mo85Si10,CR,FALSE
B5Mo90Si5,CR,FALSE
B10Mo65Si25,CR,FALSE
B10Mo80Si10,CR,FALSE
B10Mo85Si5,CR,FALSE
B10Mo90Si0,CR,FALSE
B15Mo65Si20,CR,FALSE
B15Mo80Si5,CR,FALSE
B15Mo85Si0,CR,FALSE
B20Mo60Si20,CR,FALSE
B20Mo77.5Si2.5,CR,FALSE
B20Mo80Si0,CR,FALSE
B25Mo60Si15,CR,FALSE
B25Mo70Si5,CR,FALSE
B25Mo75Si0,CR,FALSE
B30Mo60Si10,CR,FALSE
B30Mo70Si0,CR,FALSE
B17Nb5Ni78,AM,TRUE
B17Nb8Ni75,AM,TRUE
B17Nb10Ni73,AM,TRUE
B17Nb11.5Ni71.5,AM,TRUE
B17Nb16.5Ni66.5,AM,TRUE
B5Ni80P15,AM,TRUE
B10Ni80P10,AM,TRUE
B0Ni81.5P18.5,AM,TRUE
B1.8Ni81.5P16.7,AM,TRUE
B5.5Ni81.5P13,AM,TRUE
B11.1Ni81.5P7.4,AM,TRUE
B14.8Ni81.5P3.7,AM,TRUE
B16.7Ni81.5P1.8,AM,TRUE
B18.5Ni81.5P0,AM,TRUE
B6Ni80P14,AM,TRUE
B10Ni76P14,AM,TRUE
B12Ni74P14,AM,TRUE
B15Ni71P14,AM,TRUE
B2Ni81.5P16.5,AM,TRUE
B5.5Ni81.5P13,AM,TRUE
B6Ni80P14,AM,TRUE
B10Ni76P14,AM,TRUE
B12Ni81.5P6.5,AM,TRUE
B15Ni71P14,AM,TRUE
B15Ni81.5P3.5,AM,TRUE
B17Ni81.5P1.5,AM,TRUE
B18Ni80P2,AM,TRUE
B10Ni76Si14,AM,TRUE
B12Ni72Si16,AM,TRUE
B13Ni72Si15,AM,TRUE
B14Ni70Si16,AM,TRUE
B14Ni76Si10,AM,TRUE
B16Ni72Si12,AM,TRUE
B17Ni69Si14,AM,TRUE
B17Ni75Si8,AM,TRUE
B20Ni72Si8,AM,TRUE
B24Ni66Si10,AM,TRUE
B24Ni68Si8,AM,TRUE
B24Ni72Si4,AM,TRUE
B28Ni66Si6,AM,TRUE
B28Ni68Si4,AM,TRUE
B28Ni69Si3,AM,TRUE
B12Ni78Si10,CR,FALSE
B14Ni80Si6,CR,FALSE
B16Ni80Si4,CR,FALSE
B20Ni76Si4,CR,FALSE
B12Ni78Si10,AM,TRUE
B10Ni76Si14,AM,TRUE
B12Ni78Si10,AM,TRUE
B13Ni72Si15,AM,TRUE
B14Ni76Si10,AM,TRUE
B16Ni72Si12,AM,TRUE
B17Ni69Si14,AM,TRUE
B17Ni75Si8,AM,TRUE
B18Ni76Si6,AM,TRUE
B20Ni68Si12,AM,TRUE
B20Ni72Si8,AM,TRUE
B20Ni76Si4,AM,TRUE
B22Ni72Si6,AM,TRUE
B24Ni66Si10,AM,TRUE
B24Ni68Si8,AM,TRUE
B24Ni72Si4,AM,TRUE
B28Ni66Si6,AM,TRUE
B28Ni68Si4,AM,TRUE
B12Ni72Si16,AC,FALSE
B14Ni70Si16,AC,FALSE
B14Ni80Si6,AC,FALSE
B16Ni80Si4,AC,FALSE
B28Ni64Si8,AC,FALSE
B28Ni69Si3,AC,FALSE
B6Ni76Si18,CR,FALSE
B7.5Ni76.5Si16,CR,FALSE
B8Ni80Si12,CR,FALSE
B10Ni72Si18,CR,FALSE
B10Ni80Si10,CR,FALSE
B12Ni80Si8,CR,FALSE
B12Ni84Si4,CR,FALSE
B13Ni69Si18,CR,FALSE
B16Ni68Si16,CR,FALSE
B16Ni84Si0,CR,FALSE
B19Ni67Si14,CR,FALSE
B20Ni65Si15,CR,FALSE
B20Ni77.5Si2.5,CR,FALSE
B20Ni80Si0,CR,FALSE
B22Ni75.5Si2.5,CR,FALSE
B24Ni64Si12,CR,FALSE
B24Ni76Si0,CR,FALSE
B25Ni72.5Si2.5,CR,FALSE
B28Ni60Si12,CR,FALSE
B28Ni72Si0,CR,FALSE
B30Ni66Si4,CR,FALSE
B30Ni70Si0,CR,FALSE
B17Ni75Si8,AM,TRUE
B12Ni78Si10,AM,TRUE
B17Ni75Si8,AM,TRUE
B12Ni78Si10,AM,TRUE
B10Ni80Si10,AM,TRUE
B12Ni76Si12,AM,TRUE
B14Ni78Si8,AM,TRUE
B10Ni75Si15,AM,TRUE
B11Ni78Si11,AM,TRUE
B12.5Ni75Si12.5,AM,TRUE
B14Ni72Si14,AM,TRUE
B15Ni75Si10,AM,TRUE
B17Ni68Si15,AM,TRUE
B17.5Ni75Si7.5,AM,TRUE
B20Ni75Si5,AM,TRUE
B14Ni78Si8,AM,TRUE
B21Ni72Si7,AM,TRUE
B22.5Ni70Si7.5,AM,TRUE
B24Ni68Si8,AM,TRUE
B25.5Ni66Si8.5,AM,TRUE
B10Ni75Si15,AM,TRUE
B12.5Ni75Si12.5,AM,TRUE
B14Ni78Si8,AM,TRUE
B15Ni75Si10,AM,TRUE
B17.5Ni75Si7.5,AM,TRUE
B20Ni75Si5,AM,TRUE
B17Ni76Si7,AM,TRUE
B10Ni80Si10,AM,TRUE
B10Ni75Si15,AM,TRUE
B10Ni80Si10,AM,TRUE
B15Ni75Si10,AM,TRUE
B17Ni80Si3,AM,TRUE
B20Ni65Si15,AM,TRUE
B20Ni75Si5,AM,TRUE
B21Ni67Si12,AM,TRUE
B26Ni72Si2,AM,TRUE
B27Ni70Si3,AM,TRUE
B17Ni73Si10,AM,TRUE
B12Ni78Si10,AM,TRUE
B17Ni70Ta13,AM,TRUE
B17Ni71Ta12,AM,TRUE
B17Ni73Ta10,AM,TRUE
B8Ni30Ti62,AM,TRUE
B10Ni20Ti70,AM,TRUE
B18.2Ni78Ti3.8,AM,TRUE
B19.1Ni78.8Ti2.1,AM,TRUE
B17Ni66.5W16.5,AM,TRUE
B17Ni68.5W14.5,AM,TRUE
B17Ni70.5W12.5,AM,TRUE
B17Ni75W8,AM,TRUE
B17Ni73Zr10,AM,TRUE
B17Ni78Zr5,AM,TRUE
B0Ni67Zr33,AM,TRUE
B10Ni30Zr60,AM,TRUE
B16Ni28Zr56,AM,TRUE
B0Ni40Zr60,AM,TRUE
B2Ni38Zr60,AM,TRUE
B4Ni36Zr60,AM,TRUE
B6Ni34Zr60,AM,TRUE
B8Ni32Zr60,AM,TRUE
B10Ni30Zr60,AM,TRUE
B16Ni24Zr60,AM,TRUE
B4Pd80Si16,AM,TRUE
B10Si20W70,AM,TRUE
Ba0Cu27La73,AM,TRUE
Ba0Cu37.5La62.5,AM,TRUE
Ba1Cu38La61,AM,TRUE
Ba2Cu27La71,AM,TRUE
Ba2Cu39La59,AM,TRUE
Ba3Cu40La57,AM,TRUE
Ba3Cu41La56,AM,TRUE
Ba4Cu27La69,AM,TRUE
Ba4Cu42La54,AM,TRUE
Ba4.5Cu27.5La68,AM,TRUE
Ba5Cu42La53,AM,TRUE
Ba7Cu28La65,AM,TRUE
Ba7Cu41.5La51.5,AM,TRUE
Ba7.5Cu29La63.5,AM,TRUE
Ba8Cu30La62,AM,TRUE
Ba8Cu40La52,AM,TRUE
Ba9Cu31La60,AM,TRUE
Ba9Cu39La52,AM,TRUE
Ba9.5Cu38La52.5,AM,TRUE
Ba10Cu32La58,AM,TRUE
Ba10Cu33.5La56.5,AM,TRUE
Ba10Cu35La55,AM,TRUE
Ba10Cu36.5La53.5,AM,TRUE
Ba67Cu5La28,AM,TRUE
Be43Hf5Zr52,AM,TRUE
Be43Hf25Zr32,AM,TRUE
Be43Hf54Zr3,AM,TRUE
Be30Nb0Zr70,AM,TRUE
Be30Nb5Zr65,AM,TRUE
Be32.5Nb2.5Zr65,AM,TRUE
Be32.5Nb5Zr62.5,AM,TRUE
Be35Nb0Zr65,AM,TRUE
Be35Nb2.5Zr62.5,AM,TRUE
Be35Nb5Zr60,AM,TRUE
Be35Nb10Zr55,AM,TRUE
Be40Nb0Zr60,AM,TRUE
Be45Nb0Zr55,AM,TRUE
Be50Nb0Zr50,AM,TRUE
Be20Nb10Zr70,AC,FALSE
Be20Nb15Zr65,AC,FALSE
Be20Nb20Zr60,AC,FALSE
Be25Nb10Zr65,AC,FALSE
Be25Nb15Zr60,AC,FALSE
Be32.5Nb0Zr67.5,AM,TRUE
Be32.5Nb2.5Zr65,AM,TRUE
Be32.5Nb4Zr63.5,AM,TRUE
Be32.5Nb5Zr62.5,AM,TRUE
Be0Si20Ti80,AM,TRUE
Be20Si10Ti70,AM,TRUE
Be25Si5Ti70,AM,TRUE
Be30Si5Ti65,AM,TRUE
Be35Si5Ti60,AM,TRUE
Be37Si0Ti63,AM,TRUE
Be38Si0Ti62,AM,TRUE
Be39Si0Ti61,AM,TRUE
Be40Si0Ti60,AM,TRUE
Be0Si15Ti85,AC,FALSE
Be0Si25Ti75,AC,FALSE
Be15Si10Ti75,AC,FALSE
Be15Si15Ti70,AC,FALSE
Be20Si5Ti75,AC,FALSE
Be20Si15Ti65,AC,FALSE
Be25Si10Ti65,AC,FALSE
Be30Si0Ti70,AC,FALSE
Be30Si10Ti60,AC,FALSE
Be35Si0Ti65,AC,FALSE
Be35Si10Ti55,AC,FALSE
Be40Si5Ti55,AC,FALSE
Be43Si0Ti57,AC,FALSE
Be45Si0Ti55,AC,FALSE
Be45Si5Ti50,AC,FALSE
Be10Si15Ti75,CR,FALSE
Be25Si15Ti60,CR,FALSE
Be30Si15Ti55,CR,FALSE
Be35Si15Ti50,CR,FALSE
Be40Si10Ti50,CR,FALSE
Be40Ti50Zr10,AM,TRUE
Be30Ti0Zr70,AM,TRUE
Be35Ti0Zr65,AM,TRUE
Be37.5Ti62.5Zr0,AM,TRUE
Be40Ti0Zr60,AM,TRUE
Be40Ti60Zr0,AM,TRUE
Be41Ti59Zr0,AM,TRUE
Be45Ti0Zr55,AM,TRUE
Be50Ti0Zr50,AM,TRUE
Be20Ti0Zr80,AC,FALSE
Be20Ti80Zr0,AC,FALSE
Be30Ti70Zr0,AC,FALSE
Be42Ti58Zr0,AC,FALSE
Be50Ti50Zr0,AC,FALSE
Be2.5Ti0Zr97.5,CR,FALSE
Be7.5Ti0Zr92.5,CR,FALSE
Be10Ti0Zr90,CR,FALSE
Be10Ti90Zr0,CR,FALSE
Be40Ti50Zr10,AM,TRUE
Be40Ti30Zr30,AM,TRUE
C16Co36Cr48,AM,TRUE
C18Co34Cr48,AM,TRUE
C18Co38Cr44,AM,TRUE
C18Co42Cr40,AM,TRUE
C18Co44Cr38,AM,TRUE
C18Co48Cr34,AM,TRUE
C18Co52Cr30,AM,TRUE
C18Co56Cr26,AM,TRUE
C20Co36Cr44,AM,TRUE
C20Co40Cr40,AM,TRUE
C20Co44Cr36,AM,TRUE
C20Co48Cr32,AM,TRUE
C20Co52Cr28,AM,TRUE
C22Co36Cr42,AM,TRUE
C22Co40Cr38,AM,TRUE
C22Co44Cr34,AM,TRUE
C16Co44Cr40,AC,FALSE
C16Co48Cr36,AC,FALSE
C22Co48Cr30,AC,FALSE
C14Co40Cr46,CR,FALSE
C16Co52Cr32,CR,FALSE
C16Co56Cr28,CR,FALSE
C16Co60Cr24,CR,FALSE
